CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,SnapStoreCount,WalmartCount,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,KidsShare,SeniorsShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare,DollarStoreShare,SnapStoreShare,WalmartShare
12099006912,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,158500,493600,0.381,16060,2300,384100,477800,306.92,495,845,3279,152,96,3,8,75,336,10,7,2145,4294,0.115277130880298,0.196786213320913,0.763623660922217,0.0353982300884956,0.0223567768979972,6.98649278062413e-4,0.00186306474149977,0.0174662319515603,0.0782487191429902,0.00466200466200466,0.00326340326340326,0,0,0
12099007002,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,135900,544100,0.34,9540,2000,372900,350100,575.22,566,1185,3403,98,81,0,7,70,270,73,0,2741,4916,0.11513425549227,0.241049633848657,0.692229454841334,0.0199349064279902,0.0164768104149715,0,0.00142392188771359,0.0142392188771359,0.0549227013832384,0.0266326158336374,0,0,0,0
12099007005,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,249500,864100,0.416,14550,2940,413000,693600,NA,321,2147,3588,25,55,0,0,25,142,17,27,2462,3654,0.0878489326765189,0.587575259989053,0.981937602627258,0.00684181718664477,0.0150519978106185,0,0,0.00684181718664477,0.0388615216201423,0.00690495532087734,0.0109666937449228,0,2.73672687465791e-4,0
12099007006,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,125200,508900,0.307,10340,2240,331500,393200,NA,381,1457,3596,86,125,0,8,63,256,34,0,2861,4609,0.0826643523540898,0.316120633543068,0.780212627467997,0.0186591451507919,0.027120850509872,0,0.00173573443263181,0.0136689086569755,0.0555435018442178,0.011883956658511,0,0,4.33933608157952e-4,0
12099007007,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,249800,1072700,0.38,10250,2830,435300,664400,141.44,954,709,3602,53,57,0,4,78,268,69,0,2023,4561,0.209164656873493,0.155448366586275,0.789739092304319,0.011620258715194,0.0124972593729445,0,8.77000657750493e-4,0.0171015128261346,0.0587590440692831,0.0341077607513594,0,0,4.38500328875247e-4,0
12099007008,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,195200,736500,0.404,12430,2370,417900,520600,347.93,1032,378,4154,93,108,0,6,109,420,34,30,1632,4662,0.221364221364221,0.0810810810810811,0.891033891033891,0.0199485199485199,0.0231660231660232,0,0.00128700128700129,0.0233805233805234,0.0900900900900901,0.0208333333333333,0.0183823529411765,0,0,0
12099007009,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,202900,786000,0.432,11920,2220,434100,497700,315.29,806,510,3106,34,68,0,2,88,312,11,0,1496,3648,0.22094298245614,0.139802631578947,0.851425438596491,0.00932017543859649,0.018640350877193,0,5.48245614035088e-4,0.0241228070175439,0.0855263157894737,0.00735294117647059,0,0,0,0
12099007010,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,165600,347100,0.73,31230,1620,382500,340700,NA,32,1366,1749,3,12,0,0,8,68,48,0,1736,1759,0.0181921546333144,0.776577600909608,0.994314951677089,0.00170551449687322,0.00682205798749289,0,0,0.0045480386583286,0.0386583285957931,0.0276497695852535,0,0,0,0
12099007011,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,189800,525900,0.489,19410,2360,383200,478900,NA,297,1685,2811,14,18,0,2,14,138,101,0,2157,2935,0.101192504258944,0.574105621805792,0.957751277683135,0.00477001703577513,0.00613287904599659,0,6.81431005110733e-4,0.00477001703577513,0.0470187393526405,0.0468242929995364,0,0,0,0
12099007100,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,16,0,1520,576,62,1,10,55,323,0,0,0,2561,0.00624755954705193,0,0.593518156969934,0.22491214369387,0.0242092932448262,3.90472471690746e-4,0.00390472471690746,0.021475985942991,0.126122608356111,NA,NA,0,0,0
12099007201,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,140300,606800,0.369,9090,1790,391900,343500,395.17,736,1330,4687,188,114,0,4,190,641,76,85,3817,7875,0.0934603174603175,0.168888888888889,0.595174603174603,0.0238730158730159,0.0144761904761905,0,5.07936507936508e-4,0.0241269841269841,0.0813968253968254,0.0199109248100603,0.0222687974849358,0,0,0
12099007202,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,111400,468500,0.335,8380,1520,388200,269300,424.28,654,537,3243,214,154,1,2,187,548,64,56,2004,4571,0.143075913366878,0.117479763727849,0.709472763071538,0.0468168890833516,0.0336906584992343,2.18770509735288e-4,4.37541019470575e-4,0.0409100853204988,0.119886239334938,0.031936127744511,0.0279441117764471,0,6.56311529205863e-4,0
12099007203,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,172500,757400,0.427,8600,1670,425300,350200,514.85,898,605,3700,658,190,5,15,444,1203,132,114,3297,5394,0.166481275491287,0.112161661104931,0.685947348906192,0.121987393400074,0.0352243233222099,9.2695587690026e-4,0.00278086763070078,0.082313681868743,0.223025583982202,0.0400363967242948,0.0345768880800728,0,0,0
12099007301,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,414300,2028600,0.552,7830,2090,611000,660900,521.19,700,748,3410,378,78,10,7,157,464,50,81,2883,4973,0.140760104564649,0.150412226020511,0.685702795093505,0.0760104564649105,0.0156846973657752,0.00201085863663784,0.00140760104564649,0.0315704805952142,0.093303840739996,0.017343045438779,0.0280957336108221,0,2.01085863663784e-4,0
12099007302,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,296200,1363900,0.529,8940,1810,503400,529500,458.17,893,722,4017,397,163,12,14,309,731,217,116,2718,5570,0.16032315978456,0.129622980251346,0.721184919210054,0.0712746858168761,0.0292639138240574,0.00215439856373429,0.00251346499102334,0.055475763016158,0.131238779174147,0.0798381162619573,0.0426784400294334,0,8.97666068222621e-4,0
12099007407,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,752900,3060400,0.512,8790,2720,878000,1205900,NA,112,715,1647,5,8,0,0,23,79,26,7,1726,1990,0.0562814070351759,0.35929648241206,0.827638190954774,0.00251256281407035,0.00402010050251256,0,0,0.0115577889447236,0.0396984924623116,0.015063731170336,0.00405561993047509,0,0,0
12099007410,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,992000,3997900,0.605,10000,2540,1130000,1519000,NA,152,716,1777,5,7,0,0,9,42,42,8,1756,1494,0.101740294511379,0.479250334672021,1.18942436412316,0.00334672021419009,0.00468540829986613,0,0,0.00602409638554217,0.0281124497991968,0.0239179954441913,0.00455580865603645,0,0,0
12099007412,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1057300,3793500,0.673,12800,2950,1022100,1655500,NA,130,532,1286,18,4,0,2,20,64,18,8,1193,1254,0.103668261562998,0.424242424242424,1.02551834130782,0.0143540669856459,0.00318979266347687,0,0.00159489633173844,0.0159489633173844,0.05103668261563,0.0150880134115675,0.00670578373847443,0,0,0
12099007414,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,57,1202,1812,7,18,0,0,19,50,65,0,2208,1895,0.0300791556728232,0.634300791556728,0.956200527704485,0.00369393139841689,0.00949868073878628,0,0,0.0100263852242744,0.0263852242744063,0.0294384057971014,0,0,0,0
12099007416,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,733700,2955400,0.714,10420,2310,822800,989300,425.98,167,1380,2758,21,24,0,6,29,160,60,11,2908,3615,0.0461964038727524,0.381742738589212,0.762932226832642,0.00580912863070539,0.00663900414937759,0,0.0016597510373444,0.00802213001383126,0.0442600276625173,0.0206327372764787,0.00378266850068776,0,0,0
12099007418,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,45,613,986,1,17,0,1,5,51,18,2,1258,1025,0.0439024390243902,0.598048780487805,0.961951219512195,9.75609756097561e-4,0.0165853658536585,0,9.75609756097561e-4,0.0048780487804878,0.0497560975609756,0.014308426073132,0.00158982511923688,0,0,0
12099007420,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1338900,4389000,NA,14700,2640,843000,1295700,NA,187,1610,2999,22,37,0,6,44,157,70,61,3218,3255,0.0574500768049155,0.494623655913978,0.921351766513057,0.00675883256528418,0.0113671274961598,0,0.00184331797235023,0.0135176651305684,0.0482334869431644,0.0217526413921691,0.0189558732131759,0,0,0
12099007501,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,473800,1971700,0.622,9880,2030,649500,718500,682.03,597,701,2526,529,55,3,12,189,416,76,93,2346,3206,0.186213349968808,0.218652526512789,0.787897691827823,0.165003119151591,0.0171553337492202,9.35745477230193e-4,0.00374298190892077,0.0589519650655022,0.12975670617592,0.0323955669224211,0.0396419437340153,3.11915159076731e-4,6.23830318153462e-4,0
12099007504,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1309900,4449700,0.706,14660,3850,975900,2122500,NA,363,837,2667,126,37,1,6,87,273,51,28,2299,3168,0.114583333333333,0.264204545454545,0.841856060606061,0.0397727272727273,0.0116792929292929,3.15656565656566e-4,0.00189393939393939,0.0274621212121212,0.0861742424242424,0.0221835580687255,0.0121792083514572,0,3.15656565656566e-4,0
12099007505,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,128,749,2166,38,23,0,0,61,158,64,0,2915,3216,0.0398009950248756,0.232898009950249,0.673507462686567,0.01181592039801,0.00715174129353234,0,0,0.0189676616915423,0.0491293532338308,0.0219554030874786,0,0,6.21890547263682e-4,0
12099007602,Florida,Palm Beach County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,140300,535300,0.417,11100,1730,390900,327100,368.67,701,815,3135,601,238,5,10,287,993,204,124,2290,4620,0.151731601731602,0.176406926406926,0.678571428571429,0.13008658008658,0.0515151515151515,0.00108225108225108,0.00216450216450216,0.0621212121212121,0.214935064935065,0.0890829694323144,0.0541484716157205,0,0,0
12099007603,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,218800,913800,0.472,10020,1800,480200,445200,456.94,512,331,2061,36,65,0,6,60,210,11,23,1037,2341,0.218709953011534,0.141392567278941,0.880392994446818,0.0153780435711235,0.0277659120034173,0,0.00256300726185391,0.0256300726185391,0.0897052541648868,0.0106075216972035,0.0221793635486982,0,4.27167876975651e-4,0
12099007604,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,200800,857300,0.496,9560,1630,474800,379600,805.06,1502,925,5980,74,90,2,8,164,576,85,0,2992,6954,0.215990796663791,0.133016968651136,0.859936727063561,0.0106413574920909,0.0129421915444349,2.87604256542997e-4,0.00115041702617199,0.0235835490365257,0.0828300258843831,0.0284090909090909,0,0,0,0
12099007605,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,289600,1153800,0.514,10760,2200,501000,554100,616.27,1053,496,3947,62,72,3,9,78,356,34,24,1838,4723,0.222951513868304,0.105017997035782,0.835697649798857,0.0131272496294728,0.0152445479568071,6.35189498200296e-4,0.00190556849460089,0.0165149269532077,0.0753758204531018,0.0184983677910773,0.0130576713819369,0,6.35189498200296e-4,0
12099007607,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,136100,519700,0.376,8970,1580,398400,284800,NA,771,1318,4693,157,135,0,8,229,762,326,54,3548,5996,0.128585723815877,0.219813208805871,0.782688458972648,0.026184122748499,0.0225150100066711,0,0.00133422281521014,0.0381921280853903,0.127084723148766,0.0918827508455468,0.0152198421645998,0,0,0
12099007610,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,124900,528800,0.308,10020,2220,364500,394400,473.24,981,1119,4170,105,124,0,3,114,456,33,101,1932,4178,0.234801340354236,0.267831498324557,0.998085208233605,0.0251316419339397,0.0296792723791288,0,7.18046912398277e-4,0.0272857826711345,0.109143130684538,0.0170807453416149,0.0522774327122153,0,4.78697941598851e-4,0
12099007612,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,135700,557900,0.408,9010,1510,405100,282700,453.97,988,830,4517,187,176,0,7,221,1056,148,154,2727,5269,0.187511861833365,0.157525147086734,0.857278420952742,0.0354906054279749,0.0334029227557411,0,0.00132852533687607,0.0419434427785158,0.200417536534447,0.0542720938760543,0.0564723138980565,0,0,0
12099007613,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,141400,356900,0.566,22380,1670,374600,323700,NA,451,1117,3391,160,82,0,6,139,678,67,92,2310,3752,0.120202558635394,0.2977078891258,0.903784648187633,0.0426439232409382,0.0218550106609808,0,0.00159914712153518,0.037046908315565,0.180703624733475,0.029004329004329,0.0398268398268398,0,2.66524520255864e-4,0
12099007614,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,114600,344000,0.433,15530,1660,356700,283500,310.81,543,1489,4099,58,55,0,3,124,487,127,113,2725,4192,0.129532442748092,0.355200381679389,0.977814885496183,0.0138358778625954,0.0131202290076336,0,7.15648854961832e-4,0.0295801526717557,0.116173664122137,0.046605504587156,0.0414678899082569,0,0,0
12099007615,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,213900,686000,0.42,15570,2600,429000,583500,NA,629,580,3470,168,110,0,9,230,709,56,62,2352,3343,0.188154352378103,0.173496859108585,1.03798982949447,0.0502542626383488,0.0329045767274903,0,0.00269219264134011,0.0688004786120251,0.21208495363446,0.0238095238095238,0.0263605442176871,0,0,0
12099007616,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,140200,661600,0.313,7420,1980,389800,359900,NA,323,1489,2864,17,32,0,1,41,208,284,0,1945,2983,0.10828025477707,0.499161917532685,0.960107274555816,0.00569896077774053,0.0107274555816292,0,3.35232986925914e-4,0.0137445524639625,0.06972846128059,0.146015424164524,0,0,0,0
12099007617,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,113600,283000,0.46,24180,1860,351800,341300,NA,98,1206,1779,21,9,0,1,13,59,2,0,1244,1648,0.0594660194174757,0.731796116504854,1.07949029126214,0.0127427184466019,0.00546116504854369,0,6.06796116504854e-4,0.00788834951456311,0.0358009708737864,0.00160771704180064,0,0,0,0
12099007618,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,169500,752400,0.365,8160,2010,401900,385500,513.12,1165,1289,4462,101,94,8,4,119,369,18,14,2213,3887,0.299717005402624,0.331618214561358,1.14792899408284,0.0259840493954206,0.0241831746848469,0.00205814252636995,0.00102907126318498,0.030614870079753,0.094931824028814,0.00813375508359693,0.00632625395390872,0,0,0
12099007705,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,76400,232100,0.311,15710,1740,297200,268800,457.89,1003,604,3824,272,104,8,10,264,845,47,73,1779,5048,0.198692551505547,0.119651347068146,0.757527733755943,0.0538827258320127,0.0206022187004754,0.00158478605388273,0.00198098256735341,0.05229793977813,0.167393026941363,0.0264193367060146,0.0410342889263631,0,0,0
12099007710,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,3,0,74300,264200,0.293,12910,1810,282600,266700,484.41,1172,637,3898,413,138,8,15,191,622,36,111,2123,5712,0.205182072829132,0.111519607843137,0.682422969187675,0.0723039215686275,0.0241596638655462,0.00140056022408964,0.00262605042016807,0.0334383753501401,0.108893557422969,0.0169571361281206,0.0522845030617051,1.75070028011204e-4,5.25210084033613e-4,0
12099007713,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124400,517100,0.243,9800,2750,322600,479100,NA,3842,770,8991,1072,640,1,26,566,1939,90,12,7390,19012,0.202082895013676,0.040500736377025,0.472911845150431,0.0563854407742478,0.0336629497159689,5.25983589312013e-5,0.00136755733221124,0.02977067115506,0.10198821796759901,0.0121786197564276,0.00162381596752368,0,0,0
12099007716,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,106000,473300,0.362,8190,1440,364000,246100,597.37,1159,487,4073,289,191,2,5,296,878,40,74,1680,4920,0.235569105691057,0.0989837398373984,0.827845528455285,0.058739837398374,0.0388211382113821,4.0650406504065e-4,0.00101626016260163,0.0601626016260163,0.178455284552846,0.0238095238095238,0.0440476190476191,0,6.09756097560976e-4,0
12099007721,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,110100,334400,0.319,17880,2460,311500,429900,243.77,1318,593,4420,207,177,0,9,131,631,43,8,1966,4826,0.27310401989225,0.122876087857439,0.915872358060506,0.0428926647326979,0.0366763365105678,0,0.00186489846663904,0.0271446332366349,0.13075010360547001,0.0218718209562564,0.00406917599186165,0,0,0
12099007723,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,92100,208300,0.341,28930,2390,290300,405900,295.34,619,290,2424,130,33,1,3,80,467,8,19,963,2600,0.238076923076923,0.111538461538462,0.932307692307692,0.05,0.0126923076923077,3.84615384615385e-4,0.00115384615384615,0.0307692307692308,0.179615384615385,0.0083073727933541,0.019730010384216,0,0,0
12099007724,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,81800,286000,0.3,12590,1810,298000,275300,317.35,1470,500,4538,519,111,1,20,387,1243,88,184,2242,5848,0.251367989056088,0.085499316005472,0.775991792065663,0.0887482900136799,0.0189808481532148,1.70998632010944e-4,0.00341997264021888,0.0661764705882353,0.212551299589603,0.0392506690454951,0.0820695807314897,0,1.70998632010944e-4,0
12099007725,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,89900,362200,0.296,10030,1840,304300,281800,324.9,1502,527,4829,480,137,8,16,235,1133,36,159,2238,6444,0.23308504034761,0.0817815021725636,0.749379267535692,0.074487895716946,0.021260086902545,0.00124146492861577,0.00248292985723153,0.0364680322780881,0.175822470515208,0.0160857908847185,0.0710455764075067,0,1.55183116076971e-4,0
12099007730,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,121100,551600,0.311,8450,2080,342400,343600,251.87,1640,741,5823,225,238,1,3,203,860,66,35,2301,6823,0.240363476476623,0.108603253700718,0.853436904587425,0.0329766964678294,0.0348820167081929,1.46563095412575e-4,4.39689286237725e-4,0.0297523083687527,0.126044262054815,0.0286831812255541,0.0152107779226423,0,2.9312619082515e-4,0
12099007731,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,0,90900,386500,0.325,9240,1790,299500,252600,422.43,888,1198,3757,247,274,0,5,224,656,18,49,1807,4383,0.202600958247775,0.273328770248688,0.857175450604609,0.0563540953684691,0.0625142596395163,0,0.00114077116130504,0.0511065480264659,0.149669176363222,0.00996126175982291,0.0271167681239624,2.28154232261008e-4,0.00114077116130504,0
12099007732,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,91200,482400,0.339,6110,1290,339700,199600,372.2,1412,376,4246,470,146,1,36,652,1306,116,369,2007,5743,0.245864530733066,0.065471008183876,0.739334842416855,0.081838760229845,0.0254222531777816,1.74125021765628e-4,0.0062685007835626,0.113529514191189,0.22740727842591,0.0577977080219233,0.183856502242152,0,6.96500087062511e-4,0
12099007733,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,99400,346200,0.338,10480,1450,363900,246100,NA,758,258,2538,198,66,1,6,163,643,25,61,1078,3481,0.217753519103706,0.0741166331513933,0.729100833093938,0.0568802068371158,0.0189600689457053,2.87273771904625e-4,0.00172364263142775,0.0468256248204539,0.184717035334674,0.023191094619666,0.0565862708719852,0,0,0
12099007734,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,107100,386800,0.333,12220,1890,344600,326300,495.52,548,202,2091,76,54,0,7,89,308,0,4,754,2359,0.232301822806274,0.0856295040271301,0.88639253921153,0.0322170411191183,0.0228910555320051,0,0.0029673590504451,0.0377278507842306,0.130563798219585,0,0.00530503978779841,0,0,0
12099007735,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,134800,579500,0.337,9490,2220,339900,374400,277.16,1828,414,5036,218,248,1,3,183,714,28,49,1775,5938,0.307847760188616,0.0697204445941394,0.848097002357696,0.0367126978780734,0.0417649040080835,1.68406871000337e-4,5.0522061300101e-4,0.0308184573930616,0.12024250589424,0.0157746478873239,0.0276056338028169,0,0,0
12099007736,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,98400,413700,0.349,8570,1550,325300,232800,347.68,816,286,2646,438,117,0,13,242,680,25,32,1216,3609,0.226101413133832,0.0792463286228872,0.733167082294264,0.121363258520366,0.0324189526184539,0,0.00360210584649487,0.0670545857578276,0.188417844278193,0.0205592105263158,0.0263157894736842,0,2.7708506511499e-4,2.7708506511499e-4
12099007738,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,106600,569900,0.329,5720,1440,353600,227600,396.08,891,492,3344,263,179,3,5,229,738,15,89,1628,3831,0.23257635082224,0.128425998433829,0.872879143826677,0.0686504829026364,0.0467240929261289,7.83085356303837e-4,0.0013051422605064,0.0597755155311929,0.192638997650744,0.00921375921375921,0.0546683046683047,0,0,0
12099007739,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,84900,365100,0.334,7700,1250,349700,193300,NA,459,689,2435,131,106,3,2,221,681,67,184,1593,3088,0.148639896373057,0.223121761658031,0.788536269430052,0.0424222797927461,0.0343264248704663,9.71502590673575e-4,6.47668393782383e-4,0.0715673575129534,0.220531088082902,0.0420590081607031,0.115505335844319,0,0,0
12099007740,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,106200,339300,0.376,13870,1700,342400,287300,398.51,1018,1479,4650,271,131,3,8,242,1010,219,201,2515,5830,0.174614065180103,0.25368782161235,0.797598627787307,0.046483704974271,0.0224699828473413,5.14579759862779e-4,0.00137221269296741,0.0415094339622641,0.173241852487136,0.0870775347912525,0.0799204771371769,0,6.86106346483705e-4,0
