CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,DollarStoreBinary,SnapStoreCount,SnapStoreBinary,WalmartCount,WalmartBinary,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,ChildShare,SeniorShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare
12099007759,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198500,605900,0.33,16260,2670,451500,684600,192.04,430,272,1678,100,31,0,1,81,338,9,0,1190,1526,0.2817824377457405,0.1782437745740498,1.0996068152031455,0.0655307994757536,0.020314547837483616,0,6.55307994757536e-4,0.05307994757536042,0.2214941022280472,0.007563025210084034,0
12099007760,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,81800,247800,0.258,15540,2510,249600,342700,283.12,857,211,2024,520,220,2,5,194,527,20,13,1458,4295,0.19953434225844005,0.04912689173457509,0.4712456344586729,0.1210710128055879,0.051222351571594875,4.6565774155995343e-4,0.0011641443538998836,0.045168800931315485,0.12270081490104773,0.013717421124828532,0.008916323731138546
12099007764,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,74600,276500,0.281,11750,1890,273300,265700,232.8,361,451,1667,47,39,0,0,50,179,10,0,738,1856,0.1945043103448276,0.2429956896551724,0.8981681034482759,0.025323275862068964,0.02101293103448276,0,0,0.02693965517241379,0.09644396551724138,0.013550135501355014,0
12099007765,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,91700,300700,0.251,12770,2430,285100,350700,436.94,2361,724,5788,970,650,4,10,447,1396,0,64,3210,10326,0.22864613596746078,0.07011427464652334,0.5605268254890567,0.09393763315901607,0.06294789850861902,3.873716831299632e-4,9.68429207824908e-4,0.043288785589773386,0.13519271741235717,0,0.019937694704049845
12099007766,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67900,284200,0.269,8120,1380,313400,196700,326.56,645,740,2817,291,160,0,6,303,855,98,61,1856,3617,0.1783245783798728,0.20458943876140448,0.7788222283660492,0.0804534144318496,0.04423555432679016,0,0.0016588332872546309,0.08377108100635886,0.2363837434337849,0.052801724137931036,0.03286637931034483
12099007767,Florida,Palm Beach County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,78600,247400,0.429,14600,1240,321600,193100,289.43,685,336,2157,416,76,1,1,386,643,125,170,1447,3975,0.17232704402515722,0.08452830188679246,0.5426415094339623,0.10465408805031447,0.019119496855345912,2.5157232704402514e-4,2.5157232704402514e-4,0.09710691823899371,0.16176100628930817,0.08638562543192813,0.11748445058742225
12099007805,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,0,0,88900,138500,0.362,47880,2200,287700,420900,424.77,1242,534,5227,133,103,1,7,143,485,28,46,2410,6462,0.19220055710306408,0.08263695450324977,0.8088826988548437,0.020581863200247602,0.015939337666357165,1.5475085112968121e-4,0.0010832559579077685,0.022129371711544412,0.07505416279789538,0.011618257261410789,0.019087136929460582
12099007808,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28200,47400,0.23,53570,1740,213600,253000,351.94,1377,453,4485,742,110,0,27,277,1002,15,153,1991,5592,0.24624463519313305,0.08100858369098712,0.802038626609442,0.132689556509299,0.01967095851216023,0,0.004828326180257511,0.04953505007153076,0.1791845493562232,0.007533902561526871,0.07684580612757408
12099007809,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29700,51800,0.253,50040,1630,219900,235300,413.35,841,407,3244,194,83,4,42,294,874,37,114,1462,3643,0.23085369201207795,0.11172110897611859,0.8904748833379084,0.05325281361515235,0.022783420258029097,0.0010979961570134504,0.01152895964864123,0.0807027175404886,0.23991216030743892,0.0253077975376197,0.07797537619699042
12099007812,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,5,1,0,0,60900,239200,0.295,9830,1360,274800,182800,381.74,1200,999,3807,1060,110,2,13,457,1300,65,374,2474,5583,0.21493820526598603,0.17893605588393338,0.6818914562063407,0.18986208131828766,0.019702668816048718,3.582303421099767e-4,0.002328497223714849,0.08185563317212968,0.23284972237148485,0.026273241713823767,0.15117219078415522
12099007813,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,5,1,0,0,63100,277100,0.263,8910,1540,288500,215600,440.09,1758,494,3975,1601,324,0,15,404,1555,66,149,2115,6916,0.2541931752458068,0.07142857142857142,0.5747541931752458,0.23149219201850782,0.04684788895315211,0,0.0021688837478311164,0.05841526894158473,0.22484094852515904,0.031205673758865248,0.07044917257683216
12099007817,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,67000,242500,0.307,11730,1520,274000,212900,354.99,2045,804,5663,1702,278,6,11,498,1484,74,217,2940,7930,0.2578814627994956,0.10138713745271122,0.7141235813366961,0.21462799495586382,0.03505674653215637,7.566204287515763e-4,0.0013871374527112232,0.06279949558638083,0.1871374527112232,0.025170068027210883,0.07380952380952381
12099007820,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30400,53100,0.273,53400,1710,215800,238400,377.45,615,243,2185,178,63,0,5,155,574,23,98,879,2926,0.21018455228981545,0.08304853041695147,0.7467532467532467,0.060833902939166094,0.0215311004784689,0,0.0017088174982911825,0.05297334244702666,0.19617224880382775,0.026166097838452786,0.11149032992036405
12099007821,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28100,49400,0.261,52510,1660,211800,228200,377.15,618,245,2262,198,56,1,6,92,459,25,22,879,2910,0.21237113402061855,0.08419243986254296,0.777319587628866,0.06804123711340206,0.019243986254295534,3.436426116838488e-4,0.002061855670103093,0.03161512027491409,0.1577319587628866,0.02844141069397042,0.02502844141069397
12099007822,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,47900,84400,0.328,52350,1770,259900,309100,441.65,1424,629,6022,86,54,3,19,179,543,50,0,2206,6462,0.22036521200866604,0.09733828536056949,0.9319096255029403,0.013308573197152585,0.008356545961002786,4.6425255338904364e-4,0.002940266171463943,0.02770040235221294,0.0840297121634169,0.022665457842248413,0
12099007823,Florida,Palm Beach County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,49300,86300,0.326,52650,1840,259700,319800,412.25,927,482,3994,47,43,0,7,113,340,11,27,1515,4768,0.1944211409395973,0.10109060402684564,0.8376677852348994,0.00985738255033557,0.009018456375838927,0,0.0014681208053691276,0.023699664429530202,0.07130872483221476,0.007260726072607261,0.01782178217821782
12099007830,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,181900,584300,0.508,11840,1630,396600,312800,251.2,356,1341,3414,75,48,1,0,46,214,9,26,2753,3557,0.10008434073657577,0.3770030924936744,0.9597975822322181,0.021085184143941525,0.013494517852122575,2.81135788585887e-4,0,0.012932246274950801,0.06016305875737982,0.0032691609153650564,0.00944424264438794
12099007837,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,77500,365000,0.259,7440,1680,286300,240500,386.62,868,1582,4130,990,144,4,14,311,861,91,58,3291,7239,0.11990606437353225,0.21853847216466363,0.5705207901643874,0.13675922088686282,0.01989225031081641,5.525625086337892e-4,0.0019339687802182623,0.04296173504627711,0.11893907998342312,0.027651169857186266,0.0176238225463385
12099007838,Florida,Palm Beach County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,71700,315100,0.25,8780,1900,266200,254300,260.26,1924,896,4944,1451,388,2,8,406,1359,40,67,2693,8014,0.240079860244572,0.1118043424007986,0.6169203893186923,0.18105814824057898,0.048415273271774396,2.495632642874969e-4,9.982530571499876e-4,0.05066134265036187,0.16957823808335412,0.014853323431117713,0.024879316747122168
12099007839,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51300,86800,0.265,32660,1780,245000,246100,405.58,1598,584,5083,859,196,3,26,280,946,19,143,2347,7390,0.2162381596752368,0.07902571041948579,0.6878213802435724,0.1162381596752368,0.02652232746955345,4.0595399188092014e-4,0.0035182679296346412,0.037889039242219216,0.12801082543978348,0.008095440988495952,0.06092884533446954
12099007908,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28500,49100,0.232,54610,1830,213000,265500,369.64,2312,587,6404,1371,249,4,15,403,1515,12,108,2768,9157,0.2524844381347603,0.06410396418040844,0.6993556841760402,0.14972152451676313,0.027192311892541225,4.3682428743038114e-4,0.0016380910778639292,0.044010046958610896,0.16544719886425685,0.004335260115606936,0.03901734104046243
12099007910,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28300,49100,0.233,53960,1820,214600,260500,301.68,2001,669,6022,1209,323,11,25,393,1320,52,63,2725,8235,0.24298724954462658,0.08123861566484518,0.7312689738919247,0.14681238615664846,0.039222829386763816,0.0013357619914996963,0.0030358227079538553,0.04772313296903461,0.16029143897996356,0.01908256880733945,0.02311926605504587
12099007912,Florida,Palm Beach County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,27600,47400,0.224,54830,1810,214000,266200,357.01,2690,660,7012,1610,145,2,29,430,1563,42,186,3048,9270,0.2901833872707659,0.07119741100323625,0.756418554476807,0.17367853290183388,0.01564185544768069,2.157497303128371e-4,0.003128371089536138,0.04638619201725998,0.1686084142394822,0.013779527559055118,0.0610236220472441
12099008101,Florida,Palm Beach County,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,8,1,0,0,22800,84800,0.21,11950,1370,159100,110700,198.41,1794,549,3490,1553,44,2,15,1044,3433,320,672,2285,7523,0.23846869599893658,0.07297620630067791,0.4639106739332713,0.2064336036155789,0.005848730559617174,2.658513890735079e-4,0.001993885418051309,0.13877442509637114,0.4563339093446763,0.1400437636761488,0.29409190371991245
12101030101,Florida,Pasco County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,1,0,0,15900,63200,0.168,10530,1190,147000,90900,244.89,477,453,2192,26,25,4,7,133,186,73,177,1444,2840,0.16795774647887324,0.15950704225352114,0.7718309859154929,0.009154929577464789,0.008802816901408451,0.0014084507042253522,0.0024647887323943664,0.04683098591549296,0.06549295774647887,0.05055401662049862,0.12257617728531855
12101030102,Florida,Pasco County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,61000,248900,0.397,9570,1080,245700,137700,289.72,324,536,2413,19,25,0,15,57,113,200,212,1620,2473,0.1310149615851193,0.21674080064698747,0.9757379700768297,0.007682976142337242,0.010109179134654266,0,0.00606550748079256,0.023048928427011728,0.04569348968863728,0.12345679012345678,0.1308641975308642
12101030202,Florida,Pasco County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,4,1,0,0,79100,438000,0.488,6460,980,273800,133100,424.61,350,837,3023,14,31,0,10,54,131,79,185,2450,2900,0.1206896551724138,0.2886206896551724,1.0424137931034483,0.004827586206896552,0.010689655172413793,0,0.0034482758620689655,0.018620689655172412,0.045172413793103446,0.03224489795918367,0.07551020408163266
12101030204,Florida,Pasco County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,1,1,33500,162500,0.238,7940,1300,190400,124300,159.49,176,315,1175,25,17,4,5,31,97,24,104,756,1227,0.14343928280358598,0.2567237163814181,0.9576202118989405,0.020374898125509373,0.013854930725346373,0.0032599837000814994,0.004074979625101874,0.02526487367563162,0.07905460472697637,0.031746031746031744,0.13756613756613756
12101030205,Florida,Pasco County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,55000,222100,0.344,10740,1310,220500,159300,268.05,327,521,2013,42,40,2,17,75,132,60,164,1387,2263,0.1444984533804684,0.23022536456031817,0.8895271763146266,0.01855943437914273,0.017675651789659744,8.837825894829872e-4,0.007512152010605391,0.03314184710561202,0.058329650905877155,0.043258832011535686,0.11824080749819754
12101030301,Florida,Pasco County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,71800,306300,0.401,9130,1290,228300,160200,266.77,370,544,2133,33,34,1,16,91,161,150,187,1642,2349,0.15751383567475521,0.23158790974882928,0.9080459770114943,0.0140485312899106,0.01447424435930183,4.257130693912303e-4,0.006811409110259685,0.038739889314601955,0.06853980417198809,0.09135200974421437,0.11388550548112059
12101030303,Florida,Pasco County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,133900,620200,0.518,8660,1400,328700,237900,316.64,336,900,2875,14,75,11,11,66,140,36,102,2014,3438,0.09773123909249563,0.2617801047120419,0.8362420011634671,0.004072134962187318,0.02181500872600349,0.0031995346131471784,0.0031995346131471784,0.019197207678883072,0.04072134962187318,0.01787487586891758,0.0506454816285998
12101030404,Florida,Pasco County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,41300,177800,0.236,9880,1620,205200,170900,161.08,625,510,2594,51,125,4,11,70,142,37,76,1419,2792,0.2238538681948424,0.1826647564469914,0.9290830945558739,0.018266475644699142,0.04477077363896848,0.0014326647564469914,0.003939828080229226,0.025071633237822348,0.0508595988538682,0.026074700493305146,0.053558844256518676
12101030405,Florida,Pasco County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,17300,99400,0.199,6130,930,156300,70400,209.9,374,501,1892,52,36,0,4,82,193,71,211,1218,2061,0.18146530810286268,0.2430858806404658,0.9180009704027171,0.025230470645317808,0.017467248908296942,0,0.0019408054342552159,0.039786511402231925,0.09364386220281416,0.05829228243021346,0.17323481116584566
12101030406,Florida,Pasco County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4,1,0,0,17500,71600,0.232,9220,880,150800,65300,236.98,416,728,2256,62,28,0,11,100,243,57,181,1549,2339,0.1778537836682343,0.31124412141941,0.9645147498931167,0.026507054296707994,0.011970927746900385,0,0.00470286447199658,0.04275331338178709,0.10389055151774262,0.036797934151065206,0.11684958037443512
12101030407,Florida,Pasco County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,1,0,0,17300,95700,0.187,6570,960,159800,77300,390.51,601,449,2370,112,50,3,7,159,282,77,267,1406,2576,0.23330745341614906,0.17430124223602483,0.9200310559006211,0.043478260869565216,0.019409937888198756,0.0011645962732919255,0.002717391304347826,0.06172360248447205,0.10947204968944099,0.05476529160739687,0.18990042674253202
12101030408,Florida,Pasco County,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,5,1,0,0,24600,136700,0.244,6380,980,169400,82000,278.52,554,600,2474,120,28,1,19,92,220,49,167,1588,2209,0.2507922136713445,0.27161611588954276,1.1199637845178814,0.05432322317790855,0.012675418741511997,4.526935264825713e-4,0.008601177003168854,0.04164780443639656,0.09959257582616568,0.030856423173803528,0.10516372795969774
12101030409,Florida,Pasco County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,22000,127800,0.236,5930,910,166500,73800,272.98,534,630,2412,80,41,1,9,114,255,34,145,1397,2634,0.20273348519362186,0.23917995444191345,0.9157175398633257,0.030372057706909643,0.015565679574791193,3.7965072133637056e-4,0.003416856492027335,0.04328018223234624,0.09681093394077449,0.024337866857551897,0.10379384395132427
12101030411,Florida,Pasco County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,21500,118200,0.229,6500,930,169100,77100,290.48,590,515,2612,126,39,0,10,149,278,128,233,1538,3007,0.19620884602593947,0.17126704356501496,0.8686398403724642,0.041902228134353174,0.012969737279680744,0,0.0033255736614566014,0.04955104755570336,0.09245094778849351,0.08322496749024708,0.15149544863459039
12101030412,Florida,Pasco County,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,5,1,0,0,19300,109100,0.226,6280,890,161300,69700,258.74,694,480,2408,249,45,1,11,168,395,62,285,1584,2766,0.25090383224873464,0.1735357917570499,0.8705712219812003,0.09002169197396963,0.016268980477223426,3.6153289949385393e-4,0.0039768618944323935,0.06073752711496746,0.1428054953000723,0.039141414141414144,0.17992424242424243
12101030502,Florida,Pasco County,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,3,1,0,0,24300,127600,0.27,7060,950,163700,76700,284.75,853,883,4020,158,73,1,28,210,413,87,406,2370,4320,0.19745370370370371,0.20439814814814813,0.9305555555555556,0.03657407407407407,0.016898148148148148,2.314814814814815e-4,0.006481481481481481,0.04861111111111111,0.09560185185185185,0.03670886075949367,0.17130801687763714
12101030601,Florida,Pasco County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,6,1,0,0,16600,89200,0.21,6520,840,156900,63600,277.54,443,772,2200,77,50,1,7,123,168,180,122,1303,1866,0.23740621650589497,0.4137191854233655,1.1789924973204715,0.04126473740621651,0.02679528403001072,5.359056806002144e-4,0.0037513397642015005,0.06591639871382636,0.09003215434083602,0.13814274750575595,0.09363008442056792
12101030602,Florida,Pasco County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,14100,78900,0.186,6290,810,156000,61400,290.3,580,452,2351,92,48,0,18,108,325,29,323,1327,2362,0.2455546147332769,0.1913632514817951,0.9953429297205758,0.03895004233700254,0.02032176121930567,0,0.007620660457239628,0.04572396274343776,0.1375952582557155,0.02185380557648832,0.24340617935192163
12101030700,Florida,Pasco County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,7,1,0,0,16700,95200,0.213,6150,840,155900,63300,339.9,1013,535,3538,138,87,1,16,213,493,45,413,1787,4018,0.25211548033847686,0.13315082130413142,0.880537580886013,0.03434544549527128,0.021652563464410156,2.4888003982080636e-4,0.003982080637132902,0.05301144848183176,0.12269785963165754,0.02518186905428092,0.2311135982092893
12101030800,Florida,Pasco County,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,6,1,0,0,25300,115600,0.279,8910,970,169700,84800,273.71,620,683,2617,89,67,1,14,280,520,268,272,1781,3099,0.2000645369474024,0.22039367537915455,0.8444659567602453,0.028718941594062602,0.021619877379799937,3.2268473701193933e-4,0.00451758631816715,0.09035172636334302,0.16779606324620847,0.15047725996631106,0.1527231892195396
12101030901,Florida,Pasco County,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,10,1,0,0,24900,111000,0.238,9210,1120,167200,98600,242.71,735,718,3432,104,41,2,29,185,359,159,412,2108,3816,0.19261006289308177,0.18815513626834382,0.89937106918239,0.027253668763102725,0.010744234800838574,5.241090146750524e-4,0.00759958071278826,0.048480083857442346,0.09407756813417191,0.075426944971537,0.1954459203036053
12101030903,Florida,Pasco County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21000,85200,0.191,10380,1290,165100,106100,243.86,535,470,2294,88,48,0,9,136,330,38,135,1448,2941,0.1819109146548793,0.15980958857531452,0.7800068004080245,0.029921795307718463,0.016320979258755527,0,0.003060183611016661,0.046242774566473986,0.11220673240394424,0.026243093922651933,0.09323204419889503
12101030905,Florida,Pasco County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,20400,96400,0.203,7760,1090,158900,84700,231.41,669,752,3090,76,43,2,15,105,310,120,189,1679,3497,0.19130683442951102,0.21504146411209607,0.8836145267372033,0.021732913926222477,0.012296253931941665,5.719187875321705e-4,0.0042893909064912784,0.03002573634543895,0.08864741206748641,0.0714711137581894,0.1125670041691483
12101031003,Florida,Pasco County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,16400,84300,0.201,7240,960,148500,69600,258.92,1171,1173,4958,147,87,2,18,269,666,43,644,2750,6448,0.18160669975186106,0.18191687344913152,0.7689205955334988,0.022797766749379653,0.01349255583126551,3.1017369727047146e-4,0.002791563275434243,0.04171836228287841,0.103287841191067,0.015636363636363636,0.23418181818181819
12101031005,Florida,Pasco County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,13900,77500,0.164,6370,950,148900,68900,270.98,821,638,3123,142,36,1,22,284,498,143,507,1941,4317,0.1901783646050498,0.147787815612694,0.7234190410006949,0.03289321287931434,0.008339124391938846,2.316423442205235e-4,0.005096131572851517,0.06578642575862868,0.11535788742182071,0.07367336424523442,0.26120556414219476
12101031007,Florida,Pasco County,0,1,0,1,1,0,1,0,1,0,0,0,1,4,1,7,1,1,1,16800,67900,0.19,9650,1070,152600,79200,258.73,1057,1048,4351,138,72,0,17,337,727,214,377,2488,6130,0.17243066884176184,0.17096247960848288,0.7097879282218597,0.022512234910277325,0.011745513866231648,0,0.0027732463295269166,0.05497553017944535,0.11859706362153344,0.0860128617363344,0.15152733118971062
12101031008,Florida,Pasco County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,2,1,0,0,23200,49900,0.269,24890,1160,158900,106200,188.58,525,403,2560,18,23,0,19,87,110,101,293,1209,2356,0.2228353140916808,0.17105263157894737,1.0865874363327674,0.007640067911714771,0.009762308998302207,0,0.008064516129032258,0.036926994906621394,0.0466893039049236,0.08354011579818031,0.24234904880066171
12101031009,Florida,Pasco County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,4,1,0,0,13600,73900,0.187,6550,860,143000,59500,184.17,643,449,2405,54,23,5,16,173,323,181,391,1417,3074,0.2091737150292778,0.14606376057254392,0.7823682498373454,0.01756668835393624,0.007482108002602472,0.0016265452179570592,0.00520494469746259,0.05627846454131425,0.10507482108002603,0.1277346506704305,0.27593507410021173
